"Alter","Geschlecht","Beruf","Bruttoeinkommen","Vermoegen","Kredithoehe","Kreditausfall"
34,"Mann","Angestellter",104427.01,161125.453186751,54874.89,0
40,"Frau","Angestellter",55374.44,189168.033472493,32922.52,0
62,"Frau","Angestellter",21749.64,109866.562530433,23811.85,1
26,"Frau","Angestellter",35655.93,64048.3322472185,23810.58,1
25,"Mann","Beamter",59634.61,50979.0993158289,22796.27,0
52,"Frau","Angestellter",49571.11,98357.0058173242,24800.48,1
52,"Frau","Angestellter",47749.14,170868.659669031,28328.15,1
43,"Frau","Beamter",99648.69,187898.811662115,32808,0
51,"Frau","Angestellter",82647.49,194111.994441742,7375.05,0
48,"Frau","Angestellter",58694.51,120850.642551947,32709.1,1
37,"Mann","Angestellter",126921.83,281188.399673797,44640.5,0
46,"Mann","Angestellter",57870.77,162251.508249669,14800.9,0
27,"Mann","Angestellter",36437.21,69066.3781256409,23809.38,1
48,"Frau","Angestellter",89201.95,396979.679636293,4257.07,0
39,"Frau","Angestellter",56170.28,131392.95950762,6887.38,1
48,"Mann","Angestellter",53180.94,135193.70477633,28615.81,0
63,"Frau","Angestellter",29636.88,62569.7768144238,23811.94,1
21,"Mann","Angestellter",34060.67,116838.354294124,23811.68,1
62,"Mann","Angestellter",64607.67,117526.820699198,29100.02,0
57,"Mann","Angestellter",13138.42,47580.2294199392,23811.53,1
25,"Frau","Angestellter",33717.97,62057.0160147573,23811.44,0
38,"Mann","Angestellter",44969.56,168496.47285878,20095.95,0
55,"Mann","Angestellter",89934.06,166565.982242643,196,1
67,"Mann","Rentner",13923.06,35518.0012781994,23808.9,1
62,"Mann","Angestellter",46177.2,61621.7100715585,13576.3,1
55,"Frau","Angestellter",47229.15,89504.4966408029,28147.7,1
42,"Frau","Angestellter",57476.18,207760.143429565,23807.38,0
61,"Mann","Angestellter",39537.04,87386.194055568,23809.76,1
71,"Mann","Rentner",19456.99,85485.307383811,23811.42,1
26,"Mann","Angestellter",51033.48,74563.1106124177,29213.19,1
50,"Mann","Angestellter",76114.12,219104.582507287,45662.52,1
59,"Mann","Angestellter",111934.94,164456.925547426,6223.04,0
50,"Mann","Selbstständiger",65585.2,183046.895040822,38103.61,1
56,"Mann","Angestellter",57445.54,135614.06711569,26109.7,1
68,"Frau","Rentner",8982.03,32297.5003930239,23810.6,1
43,"Mann","Angestellter",50562.63,173620.330577148,23411.11,0
40,"Frau","Selbstständiger",113944.18,373243.173712489,6841.16,0
57,"Frau","Angestellter",72130.74,132294.760485691,34047.87,0
47,"Mann","Angestellter",36365.81,151036.398042776,23811.16,0
56,"Mann","Beamter",148978.39,256456.083324993,760.9,0
41,"Mann","Angestellter",51443.1,114987.680991311,18573.23,1
29,"Mann","Angestellter",71071.03,102843.763222049,11441.96,0
24,"Mann","Angestellter",33859.68,51943.5560045918,23811.88,0
64,"Frau","Angestellter",124576.12,143528.99303009,172.5,0
49,"Mann","Angestellter",47951.6,148104.120638967,18070.41,0
58,"Mann","Angestellter",44767.19,79149.6286762629,25395.85,1
54,"Frau","Angestellter",68599.82,184308.260157404,36881.98,0
52,"Frau","Angestellter",76785.78,155857.657823697,33412.77,0
54,"Mann","Angestellter",30216.79,99637.685243647,23811.87,0
49,"Frau","Angestellter",64382.42,133660.578505014,7630.18,0
55,"Frau","Angestellter",44791.4,77786.8646117545,26839.06,1
73,"Mann","Rentner",14499.38,34011.8278108315,23810.69,1
56,"Mann","Selbstständiger",54506.73,179903.121379503,16496.62,1
28,"Mann","Angestellter",28326.06,130366.265465476,23810.75,1
50,"Frau","Angestellter",55212.99,119684.110688179,5208.67,0
31,"Mann","Angestellter",55554.01,98435.9930681803,18561.11,0
62,"Frau","Angestellter",99926.32,233443.430882356,36820.54,0
49,"Frau","Angestellter",71792.14,195322.133917636,10054.42,0
69,"Frau","Rentner",15247.68,44848.1573776859,23811.85,1
26,"Frau","Angestellter",32891.4,72949.2671746147,23811.64,1
59,"Mann","Angestellter",39242.51,128374.417941674,23811.79,1
20,"Mann","Angestellter",85727.62,102658.992887397,13643.79,0
34,"Frau","Angestellter",43101.38,84253.5798687188,25261.91,1
32,"Frau","Angestellter",157989.86,290496.279001899,8787.25,0
48,"Frau","Angestellter",34505.08,133007.37406364,23811.68,0
63,"Frau","Angestellter",42893.6,140126.78188852,22153.85,0
62,"Frau","Angestellter",36505.84,79085.4869624471,23809.1,1
31,"Frau","Angestellter",96644.84,175131.813309715,2208.08,0
30,"Mann","Angestellter",69060.18,76968.6665678815,3809.86,0
34,"Frau","Angestellter",58835.49,90703.3916117263,11128.25,0
49,"Mann","Angestellter",108517.53,164059.125060802,59035.25,0
45,"Mann","Angestellter",100992.07,246314.857044014,23229.82,0
66,"Mann","Rentner",22885.33,82735.4387830119,23811.88,1
42,"Frau","Angestellter",53503.1,127617.176292283,25376.88,0
20,"Frau","Angestellter",106411.51,101021.481370553,63509.42,1
55,"Frau","Angestellter",51578.36,134242.291080209,28813.16,0
52,"Frau","Angestellter",118255.4,234553.242004171,2022.52,0
34,"Mann","Angestellter",94999.97,142244.593876281,2836.98,0
66,"Frau","Rentner",15072.83,57844.69452092,23811.94,1
35,"Frau","Angestellter",40752.51,136481.133603978,24412.05,1
68,"Frau","Angestellter",72037.37,90631.9329766464,42391.89,1
30,"Frau","Angestellter",76384.11,118744.712413119,14587.34,0
21,"Mann","Selbstständiger",89491.09,175782.076725015,9155.61,1
60,"Frau","Angestellter",40446.88,75431.7660683479,23601.33,1
54,"Mann","Angestellter",84651.55,218744.557037367,22275.48,0
31,"Mann","Angestellter",80774.65,138099.781651479,38161.92,0
29,"Mann","Angestellter",41850.48,76038.6160251964,24781.89,0
35,"Mann","Beamter",71169.79,171317.951104032,9281.81,0
50,"Frau","Angestellter",210335.85,379618.511400953,8459.7,0
48,"Frau","Selbstständiger",52595.66,698767.812858956,16900.46,0
47,"Frau","Angestellter",142399.24,294408.621199158,6360.49,0
21,"Frau","Angestellter",47646.61,79436.3226300012,26063.73,0
41,"Mann","Angestellter",53141.42,213346.415915049,26322.27,1
56,"Mann","Beamter",69112.37,127406.553036773,8652.44,0
69,"Frau","Rentner",48502.95,64324.4467951055,6324.85,1
42,"Frau","Angestellter",63631.76,216213.845021218,38153.04,0
26,"Mann","Angestellter",78302.79,126335.000683392,46336.06,1
24,"Frau","Angestellter",240744.87,138859.329235389,100.02,0
40,"Mann","Angestellter",64567.85,117868.613232336,38663.19,1
48,"Mann","Angestellter",46372.51,149138.864555239,25957.49,1
53,"Mann","Angestellter",48803.27,167081.933918428,26876.05,0
38,"Frau","Angestellter",72179.53,265773.983992487,19673.34,0
58,"Mann","Angestellter",59140.07,113416.087765679,7744.07,0
48,"Frau","Angestellter",68195.06,179546.585433375,37686.26,0
33,"Frau","Angestellter",51348.46,131570.381411064,25793.19,0
49,"Frau","Angestellter",126326.29,225142.14808668,141.68,0
42,"Mann","Angestellter",53046.97,164644.948796917,13735.19,0
25,"Mann","Angestellter",140347.38,96103.5057633378,43831.61,0
47,"Mann","Angestellter",138294.36,283357.339721989,14595.69,0
49,"Mann","Angestellter",48200.68,137484.2185361,28332.37,1
36,"Frau","Angestellter",89818.34,245299.053893933,48938.79,0
42,"Mann","Angestellter",42926.03,101326.137903689,23243.26,0
35,"Frau","Angestellter",54965,154863.529849379,20511.58,0
68,"Mann","Rentner",11148.76,37978.4004175065,23811.92,1
68,"Mann","Angestellter",44266.63,69225.3435962391,26189.24,1
61,"Mann","Selbstständiger",51992.67,83381.0466346056,18082.25,1
62,"Frau","Angestellter",116720.04,129888.573358051,100.53,0
27,"Mann","Angestellter",79951.8,94504.9864256789,39367.52,0
62,"Frau","Angestellter",46874.76,174354.534043723,20111.04,0
54,"Frau","Angestellter",127716.86,223451.906446083,9568.56,0
39,"Mann","Angestellter",48513.17,150172.396087053,13807.75,1
45,"Frau","Angestellter",51495.68,145459.290366402,28281.4,0
38,"Frau","Angestellter",69033.56,223645.267867971,10445.99,0
37,"Mann","Angestellter",106079.58,279595.669611625,751.68,0
27,"Frau","Angestellter",33109.22,65544.1337844944,23811.29,1
60,"Frau","Angestellter",70126.1,111989.294513377,42040.22,0
37,"Mann","Angestellter",32632.71,77052.829917153,23811.8,1
57,"Frau","Angestellter",51028.26,78438.5848114599,17028.5,0
44,"Mann","Selbstständiger",60954.12,172373.91850705,11141.05,1
46,"Mann","Selbstständiger",44654.51,156093.080469002,6096.98,1
65,"Mann","Rentner",23549.53,169972.287733824,23811.34,1
63,"Frau","Angestellter",94736.28,153712.233265682,47932.8,0
34,"Frau","Selbstständiger",67985.47,178771.242234544,14557.36,1
44,"Mann","Angestellter",112737.82,346694.380040169,36240.32,0
35,"Mann","Angestellter",41908.55,122126.037487166,24851.1,1
59,"Frau","Beamter",104406.59,169078.717168101,743.07,0
37,"Frau","Angestellter",69992.64,172131.954356889,5148.83,0
23,"Frau","Angestellter",24141.68,55887.8280923044,23811.73,0
70,"Mann","Rentner_Pension",49231.95,105395.976685337,21601.08,0
72,"Frau","Rentner",25579.28,72562.4340386861,23811.56,1
66,"Frau","Rentner",14668.76,154042.262437086,23811.64,1
42,"Mann","Angestellter",37236.04,95901.2833033721,23811.84,1
60,"Frau","Angestellter",53068.03,96649.528449134,14447.41,0
61,"Frau","Angestellter",65824.31,123163.345748384,6334.63,0
46,"Frau","Angestellter",56836.75,199094.106289686,33829.1,0
60,"Mann","Angestellter",55753.47,109378.993633453,32076.85,0
47,"Mann","Angestellter",83678.1,148426.36893036,5503.32,0
36,"Mann","Angestellter",76161.89,179559.317631368,4893.89,0
64,"Frau","Angestellter",49945.29,135831.349703199,26071.08,0
55,"Frau","Angestellter",58724.04,108852.899924192,32568.23,1
29,"Mann","Angestellter",39030.52,69207.6961011996,23809.84,1
71,"Frau","Rentner",19626.24,33664.1590364246,23810.08,1
47,"Frau","Angestellter",74425.35,209867.140352076,16423.8,0
40,"Mann","Angestellter",72914.67,217332.889941681,20750.19,0
31,"Mann","Angestellter",79609.72,88996.3549970905,10639.85,0
40,"Mann","Angestellter",151607.99,280273.061455583,5942.73,0
23,"Frau","Angestellter",60371.53,121997.910309126,24289.5,0
44,"Frau","Angestellter",55757.36,168329.041060444,29955.8,0
74,"Mann","Rentner",14676.01,30891.4730404405,23811.38,1
49,"Frau","Angestellter",45899.31,108061.200037515,24324.99,0
56,"Frau","Angestellter",107144.36,190630.425450542,3864.22,0
45,"Frau","Angestellter",181976.28,423622.571148186,5434.2,0
60,"Mann","Selbstständiger",87712.63,173239.843166421,10736.16,1
53,"Mann","Beamter",87476.32,161144.425699008,48351.03,0
43,"Mann","Angestellter",106565.53,256351.6126614,2708.09,0
73,"Frau","Rentner",12871.12,150051.894823913,23811.89,1
39,"Mann","Angestellter",125809.01,376869.146005827,7291.1,0
47,"Mann","Angestellter",171212.12,366349.623873468,66472.93,0
33,"Frau","Angestellter",44006.34,93431.8424311072,25207.7,0
58,"Mann","Angestellter",68422.2,101946.226032986,40894.21,0
46,"Mann","Angestellter",40076.6,94949.8308612244,24037.85,1
26,"Mann","Angestellter",66785,89091.8811763521,28870.06,1
32,"Frau","Beamter",115146.17,204131.075068407,46293.13,0
43,"Mann","Selbstständiger",49057.69,154006.799371779,12611.56,1
38,"Frau","Angestellter",31065.6,132946.089675369,23811.89,1
37,"Mann","Beamter",87459.3,251950.451611954,51331.59,0
47,"Frau","Angestellter",73538.26,204599.739236485,16217,0
30,"Frau","Angestellter",36492.34,100544.262573075,23810.95,1
51,"Frau","Angestellter",126768.79,210735.932827082,13694.38,0
37,"Mann","Angestellter",63170.04,125456.875737643,21641.37,0
62,"Mann","Selbstständiger",66774.44,138466.87927174,38535.13,1
58,"Mann","Selbstständiger",42596.67,98341.9976815618,25073.81,1
55,"Mann","Angestellter",70201.3,137006.000290058,28269.22,0
43,"Frau","Angestellter",40456.05,79170.2876897052,24040.37,1
68,"Mann","Rentner",20386.65,36871.6608350024,23811.08,1
61,"Frau","Angestellter",99257.55,123343.89289445,9589.09,0
32,"Frau","Angestellter",39182.28,114680.427808264,23811.5,1
25,"Frau","Angestellter",56130.74,76708.0751109371,27835.92,1
43,"Frau","Angestellter",80006.6,182896.802222578,36447.61,0
52,"Frau","Angestellter",85688.69,154674.341852649,49607.66,1
42,"Frau","Angestellter",30874.24,109122.226295197,23810.25,1
43,"Mann","Angestellter",45681.93,157686.036338858,25510.21,1
36,"Mann","Angestellter",69212.81,150638.666536457,34152.02,1
45,"Mann","Selbstständiger",53047.96,158149.482973797,6959.89,1
29,"Frau","Angestellter",96505.59,248266.389484363,3775.92,0
47,"Mann","Angestellter",54225.12,280387.524264315,8592.49,0
38,"Frau","Angestellter",27911.38,93883.5127654622,23811.31,0
68,"Mann","Rentner",21976.4,45967.0260566741,23811.8,1
51,"Mann","Angestellter",65473.8,112911.154348631,36934.54,0
30,"Mann","Angestellter",43178.81,83308.0651337575,25849.57,1
58,"Frau","Angestellter",41017.28,88907.4142376911,24606.3,1
61,"Mann","Angestellter",65843.73,144847.620099754,33350.88,1
63,"Mann","Angestellter",21701.2,41814.7597296441,23810.12,1
34,"Mann","Angestellter",63392.5,127263.958630083,31247.81,0
40,"Frau","Angestellter",59431.25,168956.628988028,22739.82,0
34,"Frau","Angestellter",53381.57,148731.551440623,13150.04,0
70,"Mann","Rentner",20561.01,47806.0414959667,23811.92,1
63,"Frau","Angestellter",32982.52,82537.4774054393,23809.63,0
47,"Frau","Beamter",65676.47,199106.229789157,19698.08,0
35,"Mann","Angestellter",53051.5,181665.861253418,29869.7,0
38,"Frau","Angestellter",46804.85,102462.92742207,26729.69,0
23,"Frau","Angestellter",101248.97,92532.3833236218,1026.08,0
35,"Frau","Beamter",83780.06,169079.350398744,6426.9,0
38,"Frau","Angestellter",73980.15,181515.467753426,13066.94,0
54,"Mann","Angestellter",78096.89,141677.112743722,14190.73,0
59,"Mann","Selbstständiger",85727.68,163103.931028005,23249.34,1
67,"Mann","Rentner",6341.77,27289.0554918642,23811.9,1
35,"Mann","Angestellter",40691.7,116375.350968926,24343.07,1
59,"Mann","Selbstständiger",60288.3,102300.145321315,20254.72,1
51,"Mann","Angestellter",22357.76,134301.177087424,23810.9,1
41,"Frau","Angestellter",55212.11,147009.621162214,12813.56,0
67,"Frau","Rentner",13234.41,62522.8812124855,23811.81,1
31,"Frau","Angestellter",84917.03,199961.666907613,3065.69,0
30,"Frau","Angestellter",55617.4,105659.191125871,29309.03,0
42,"Frau","Angestellter",110447.1,210174.213634288,873.55,0
39,"Mann","Angestellter",50624.07,147525.277054701,21036.67,0
59,"Frau","Angestellter",55842.86,104526.353561419,24285.25,1
28,"Mann","Angestellter",75469.36,88462.5088731217,2586.85,1
48,"Mann","Angestellter",88952.73,372010.302231665,52670.92,0
29,"Mann","Angestellter",177992.55,246772.694249105,314.2,0
37,"Mann","Angestellter",111060.91,213746.2819818,40482.77,0
48,"Frau","Angestellter",33192.42,125249.342647193,23810.31,1
31,"Mann","Angestellter",63621.65,121058.286515478,22635.54,0
41,"Mann","Angestellter",58145.51,140450.263823782,24373.71,0
55,"Mann","Angestellter",72021.36,138017.850226414,41983.39,0
24,"Mann","Angestellter",39201.78,162431.330829764,23810.74,1
20,"Mann","Angestellter",95469.67,76727.4535715233,6054.23,0
53,"Frau","Beamter",52801.75,155193.381267386,13319.88,1
31,"Mann","Angestellter",37945.06,65427.688997537,23811.9,1
54,"Mann","Angestellter",44885.6,100985.490758391,24450.55,1
73,"Mann","Angestellter",25930.56,67437.2263519388,23809.93,1
61,"Mann","Selbstständiger",59907.04,100214.495996825,17798.35,1
42,"Mann","Angestellter",35098.49,265771.212743161,23810.14,0
61,"Mann","Angestellter",39674.78,90852.3717708948,23811.59,1
56,"Frau","Angestellter",29275.96,88543.8064103113,23809.61,1
31,"Frau","Angestellter",30144.45,69154.7752802412,23811.52,0
40,"Frau","Angestellter",47969.48,123012.778447541,25589.79,1
58,"Mann","Beamter",92785.29,181209.870143042,52296.98,0
30,"Mann","Angestellter",139780.92,153769.797440263,30417.52,0
35,"Mann","Angestellter",34149.88,81892.8891327236,23806.62,1
42,"Frau","Angestellter",72090.3,141351.865193425,20492.44,0
66,"Frau","Angestellter",60643.22,98418.4279070946,17282.55,0
67,"Mann","Selbstständiger",81305.56,125229.664251977,28497.92,1
67,"Mann","Selbstständiger",22303.09,44075.3246978819,23811.55,1
29,"Frau","Angestellter",73323.17,385431.530688733,30738.48,0
49,"Frau","Angestellter",19176.74,113633.971934581,23811.69,1
26,"Frau","Angestellter",48163.81,37741.0683489985,28007.86,1
30,"Mann","Angestellter",59901.8,104193.204966049,35884.31,1
61,"Mann","Angestellter",104303.21,165376.23173872,61652.28,0
62,"Frau","Angestellter",89373.16,133528.954780604,3600.69,0
46,"Frau","Angestellter",67816.13,232996.530758105,40652.01,0
44,"Frau","Beamter",51200.88,201023.336957214,21513.2,0
37,"Frau","Angestellter",74807.67,245924.198840777,14832.39,0
47,"Frau","Angestellter",68544.29,206085.671268946,30331.13,0
33,"Mann","Angestellter",64364.06,120268.793616928,5748.58,0
42,"Mann","Angestellter",35850.32,111453.160760243,23811.83,0
62,"Frau","Angestellter",55084.52,127816.071096229,32732.48,1
33,"Frau","Angestellter",54661.91,121323.392541662,32625.54,0
34,"Mann","Angestellter",45006.89,104049.292939526,26342.36,0
55,"Frau","Angestellter",118144.64,217185.818345586,23988.86,0
48,"Frau","Angestellter",43480.82,213759.351441744,25562.72,0
39,"Mann","Selbstständiger",37952.56,171903.681221086,23810.28,1
26,"Mann","Angestellter",54918.89,69161.4111541937,22047.98,0
19,"Frau","Angestellter",47149.28,60598.7064189739,26902.83,1
55,"Mann","Selbstständiger",52540.77,137506.04167793,24052.48,1
61,"Frau","Beamter",119030.98,141710.753622553,1158.59,0
67,"Mann","Rentner",16135.12,28535.4724788502,23811.63,1
27,"Frau","Angestellter",73747.6,87615.6214007369,43707.41,0
33,"Mann","Angestellter",33796.18,137305.90405642,23808.19,1
64,"Mann","Beamter",62394.01,88135.4792835779,15467.01,1
52,"Mann","Angestellter",59426.04,132633.861897549,31974.52,0
64,"Mann","Angestellter",39346.94,66473.6820420775,23811.86,1
30,"Frau","Angestellter",57678.74,85243.4140295981,32516.42,0
43,"Frau","Angestellter",60522.55,112101.713822845,20409.17,1
64,"Mann","Selbstständiger",45304.16,70636.1253798235,21147.23,1
32,"Frau","Angestellter",27569.86,129822.462645363,23811.91,1
45,"Mann","Beamter",78480.61,236886.338707577,42810.69,0
59,"Frau","Angestellter",54598.64,82813.5921288031,28791.5,0
65,"Mann","Rentner",23842.47,47413.7980912929,23808.93,1
41,"Frau","Angestellter",40380.56,99933.3628789523,23833.04,1
43,"Frau","Angestellter",58693.38,116454.852728718,33356.15,0
63,"Frau","Angestellter",58427.21,90142.485900087,30359.28,1
45,"Mann","Beamter",151879.78,308495.347966033,18203.48,0
38,"Frau","Angestellter",26563.76,192959.598539835,23811.22,1
79,"Frau","Rentner",24883.45,75104.7624194303,23809.71,1
22,"Mann","Angestellter",63876.45,59906.1471550057,36355.87,0
65,"Frau","Rentner",10553.31,22775.0948176433,23811.7,1
68,"Frau","Angestellter",45466.39,69223.5975560013,23844.69,0
56,"Mann","Angestellter",57251.28,119820.743151219,31088.12,0
54,"Mann","Angestellter",55205.47,111315.276648792,9964.44,0
25,"Mann","Angestellter",44023.79,57011.4618014451,23179.6,0
55,"Frau","Angestellter",36069.7,84511.2353343295,23811.93,1
48,"Frau","Angestellter",79982.22,160760.357154127,42012.27,0
